system:index,NDVI_mean,cloud_cover_land,col,date,image_id,lat,lon,lst,max_lat,max_lon,min_lat,min_lon,row,scene_id,tile_id,.geo
38_0,-0.04122951214743616,0.06,8.0,2022-03-31,tile_r3_c8_2022-03-31,13.094998643104033,80.31249999998528,29.4204782295162,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_1,-0.15306898778637923,0.23,8.0,2022-10-25,tile_r3_c8_2022-10-25,13.094998643104033,80.31249999998528,30.58764420261598,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_2,0.019562762013681456,0.69,8.0,2022-05-26,tile_r3_c8_2022-05-26,13.094998643104033,80.31249999998528,29.668825022306724,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_3,0.0073062176399008106,1.2,8.0,2022-09-23,tile_r3_c8_2022-09-23,13.094998643104033,80.31249999998528,31.00558802882916,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_4,-3.912721753168275E-4,1.24,8.0,2022-06-03,tile_r3_c8_2022-06-03,13.094998643104033,80.31249999998528,35.54594197439504,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_5,0.14984942561899536,4.36,8.0,2022-08-22,tile_r3_c8_2022-08-22,13.094998643104033,80.31249999998528,35.04256006505538,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_6,-0.6367097719664263,16.48,8.0,2022-02-03,tile_r3_c8_2022-02-03,13.094998643104033,80.31249999998528,26.940454560536857,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_7,-1.6104103904103146,18.06,8.0,2022-12-28,tile_r3_c8_2022-12-28,13.094998643104033,80.31249999998528,29.84531932288712,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_8,0.05678256969448724,19.23,8.0,2022-05-02,tile_r3_c8_2022-05-02,13.094998643104033,80.31249999998528,16.605772610000002,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20220502_20230418_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
38_9,-0.6808156924464459,19.39,8.0,2022-01-10,tile_r3_c8_2022-01-10,13.094998643104033,80.31249999998528,27.916242652895434,13.129999999999999,80.325,13.059999999999999,80.3,3.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r3_c8,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.3,13.059999999999999],[80.325,13.059999999999999],[80.325,13.129999999999999],[80.3,13.129999999999999],[80.3,13.059999999999999]]]}"
39_0,-0.07499945897556985,0.06,9.0,2022-03-31,tile_r3_c9_2022-03-31,13.094998643103628,80.33750000000812,28.586962104050862,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_1,-0.2436037037750585,0.23,9.0,2022-10-25,tile_r3_c9_2022-10-25,13.094998643103628,80.33750000000812,30.04411194481002,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_2,0.08690550905061845,0.69,9.0,2022-05-26,tile_r3_c9_2022-05-26,13.094998643103628,80.33750000000812,28.907155889443878,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_3,0.32674003012333347,1.2,9.0,2022-09-23,tile_r3_c9_2022-09-23,13.094998643103628,80.33750000000812,29.9885936913584,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_4,-0.04165606737846078,1.24,9.0,2022-06-03,tile_r3_c9_2022-06-03,13.094998643103628,80.33750000000812,34.80388253046134,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_5,0.12321364438074316,4.36,9.0,2022-08-22,tile_r3_c9_2022-08-22,13.094998643103628,80.33750000000812,34.296110920321375,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_6,-0.363179600003028,16.48,9.0,2022-02-03,tile_r3_c9_2022-02-03,13.094998643103628,80.33750000000812,26.065275525660077,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_7,-1.7057784563863823,18.06,9.0,2022-12-28,tile_r3_c9_2022-12-28,13.094998643103628,80.33750000000812,29.095982804784633,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
39_9,1.612152038276648,19.39,9.0,2022-01-10,tile_r3_c9_2022-01-10,13.094998643103628,80.33750000000812,27.459103090507455,13.129999999999999,80.35,13.059999999999999,80.32499999999999,3.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r3_c9,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.32499999999999,13.059999999999999],[80.35,13.059999999999999],[80.35,13.129999999999999],[80.32499999999999,13.129999999999999],[80.32499999999999,13.059999999999999]]]}"
40_0,0.41163026172626466,0.06,0.0,2022-03-31,tile_r4_c0_2022-03-31,13.164998635419565,80.11250000000649,41.4233133343143,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_1,0.6176730899544938,0.23,0.0,2022-10-25,tile_r4_c0_2022-10-25,13.164998635419565,80.11250000000649,36.62971928004626,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_2,0.4574369602828943,0.69,0.0,2022-05-26,tile_r4_c0_2022-05-26,13.164998635419565,80.11250000000649,43.019797738283344,13.2,80.125,13.129999999999999,80.1,4.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_3,0.5918485648590769,1.2,0.0,2022-09-23,tile_r4_c0_2022-09-23,13.164998635419565,80.11250000000649,40.1495705058979,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_4,0.4035280366739145,1.24,0.0,2022-06-03,tile_r4_c0_2022-06-03,13.164998635419565,80.11250000000649,53.92229217398714,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_5,0.5875400642906278,4.36,0.0,2022-08-22,tile_r4_c0_2022-08-22,13.164998635419565,80.11250000000649,43.899739977316905,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_6,0.5029728364094695,16.48,0.0,2022-02-03,tile_r4_c0_2022-02-03,13.164998635419565,80.11250000000649,31.418220212099563,13.2,80.125,13.129999999999999,80.1,4.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_7,0.5550417990345712,18.06,0.0,2022-12-28,tile_r4_c0_2022-12-28,13.164998635419565,80.11250000000649,33.31864593098919,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
40_9,0.522183699109454,19.39,0.0,2022-01-10,tile_r4_c0_2022-01-10,13.164998635419565,80.11250000000649,30.64273662946174,13.2,80.125,13.129999999999999,80.1,4.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r4_c0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.1,13.129999999999999],[80.125,13.129999999999999],[80.125,13.2],[80.1,13.2],[80.1,13.129999999999999]]]}"
41_0,0.34065564226787115,0.06,1.0,2022-03-31,tile_r4_c1_2022-03-31,13.164998635420753,80.1374999999934,41.682030788683264,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_1,0.5045869571334165,0.23,1.0,2022-10-25,tile_r4_c1_2022-10-25,13.164998635420753,80.1374999999934,36.99733832215631,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_2,0.3837552396355379,0.69,1.0,2022-05-26,tile_r4_c1_2022-05-26,13.164998635420753,80.1374999999934,43.83556612286667,13.2,80.15,13.129999999999999,80.125,4.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_3,0.5227337173559303,1.2,1.0,2022-09-23,tile_r4_c1_2022-09-23,13.164998635420753,80.1374999999934,39.33895537948548,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_4,0.3453466759989743,1.24,1.0,2022-06-03,tile_r4_c1_2022-06-03,13.164998635420753,80.1374999999934,53.03247318408851,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_5,0.48478787368423343,4.36,1.0,2022-08-22,tile_r4_c1_2022-08-22,13.164998635420753,80.1374999999934,45.18483967112313,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_6,0.46087141025340184,16.48,1.0,2022-02-03,tile_r4_c1_2022-02-03,13.164998635420753,80.1374999999934,31.248192472748695,13.2,80.15,13.129999999999999,80.125,4.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_7,0.48269156131930163,18.06,1.0,2022-12-28,tile_r4_c1_2022-12-28,13.164998635420753,80.1374999999934,33.2059120153495,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
41_9,0.4460536883896875,19.39,1.0,2022-01-10,tile_r4_c1_2022-01-10,13.164998635420753,80.1374999999934,31.331108197517533,13.2,80.15,13.129999999999999,80.125,4.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r4_c1,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.125,13.129999999999999],[80.15,13.129999999999999],[80.15,13.2],[80.125,13.2],[80.125,13.129999999999999]]]}"
42_0,0.19672621023276593,0.06,2.0,2022-03-31,tile_r4_c2_2022-03-31,13.164998635420227,80.16249999999422,37.12126177923504,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_1,0.15885893856095448,0.23,2.0,2022-10-25,tile_r4_c2_2022-10-25,13.164998635420227,80.16249999999422,34.88770845389671,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_2,0.255608753968168,0.69,2.0,2022-05-26,tile_r4_c2_2022-05-26,13.164998635420227,80.16249999999422,38.95877270255405,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_3,0.3892904042259056,1.2,2.0,2022-09-23,tile_r4_c2_2022-09-23,13.164998635420227,80.16249999999422,38.31929991050201,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_4,0.23503189198538096,1.24,2.0,2022-06-03,tile_r4_c2_2022-06-03,13.164998635420227,80.16249999999422,46.522982517423024,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_5,0.26650204897594415,4.36,2.0,2022-08-22,tile_r4_c2_2022-08-22,13.164998635420227,80.16249999999422,42.08982081827934,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_6,0.20940871048646637,16.48,2.0,2022-02-03,tile_r4_c2_2022-02-03,13.164998635420227,80.16249999999422,29.832303416791643,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_7,0.24900687709592792,18.06,2.0,2022-12-28,tile_r4_c2_2022-12-28,13.164998635420227,80.16249999999422,31.754378094428795,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
42_9,0.2330667421054583,19.39,2.0,2022-01-10,tile_r4_c2_2022-01-10,13.164998635420227,80.16249999999422,29.64365199597838,13.2,80.175,13.129999999999999,80.14999999999999,4.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r4_c2,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.14999999999999,13.129999999999999],[80.175,13.129999999999999],[80.175,13.2],[80.14999999999999,13.2],[80.14999999999999,13.129999999999999]]]}"
43_0,0.2063553726181842,0.06,3.0,2022-03-31,tile_r4_c3_2022-03-31,13.164998635419106,80.18750000000064,38.44178527871064,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_1,0.15427208469252784,0.23,3.0,2022-10-25,tile_r4_c3_2022-10-25,13.164998635419106,80.18750000000064,35.77671452425937,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_2,0.23941807704095225,0.69,3.0,2022-05-26,tile_r4_c3_2022-05-26,13.164998635419106,80.18750000000064,40.30474869069295,13.2,80.2,13.129999999999999,80.175,4.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_3,0.3291637546826806,1.2,3.0,2022-09-23,tile_r4_c3_2022-09-23,13.164998635419106,80.18750000000064,38.718936097807266,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_4,0.22522736549043346,1.24,3.0,2022-06-03,tile_r4_c3_2022-06-03,13.164998635419106,80.18750000000064,48.267909727679644,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_5,0.263755335061601,4.36,3.0,2022-08-22,tile_r4_c3_2022-08-22,13.164998635419106,80.18750000000064,42.940430457461844,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20220822_20230401_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_6,-0.019499302628713248,16.48,3.0,2022-02-03,tile_r4_c3_2022-02-03,13.164998635419106,80.18750000000064,27.950282121231954,13.2,80.2,13.129999999999999,80.175,4.0,LC08_L2SP_142051_20220203_20220212_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_7,0.04162428454124038,18.06,3.0,2022-12-28,tile_r4_c3_2022-12-28,13.164998635419106,80.18750000000064,32.03670416058911,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20221228_20230316_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
43_9,0.21031093449576044,19.39,3.0,2022-01-10,tile_r4_c3_2022-01-10,13.164998635419106,80.18750000000064,29.583089282649148,13.2,80.2,13.129999999999999,80.175,4.0,LC09_L2SP_142051_20220110_20230502_02_T1,tile_r4_c3,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.175,13.129999999999999],[80.2,13.129999999999999],[80.2,13.2],[80.175,13.2],[80.175,13.129999999999999]]]}"
44_0,0.34270657480111416,0.06,4.0,2022-03-31,tile_r4_c4_2022-03-31,13.164998635417284,80.21249999999748,43.00349012415615,13.2,80.225,13.129999999999999,80.19999999999999,4.0,LC09_L2SP_142051_20220331_20230423_02_T1,tile_r4_c4,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.19999999999999,13.129999999999999],[80.225,13.129999999999999],[80.225,13.2],[80.19999999999999,13.2],[80.19999999999999,13.129999999999999]]]}"
44_1,0.46571193260726357,0.23,4.0,2022-10-25,tile_r4_c4_2022-10-25,13.164998635417284,80.21249999999748,38.35845911726092,13.2,80.225,13.129999999999999,80.19999999999999,4.0,LC09_L2SP_142051_20221025_20230324_02_T1,tile_r4_c4,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.19999999999999,13.129999999999999],[80.225,13.129999999999999],[80.225,13.2],[80.19999999999999,13.2],[80.19999999999999,13.129999999999999]]]}"
44_2,0.34320851118059653,0.69,4.0,2022-05-26,tile_r4_c4_2022-05-26,13.164998635417284,80.21249999999748,46.04646291000656,13.2,80.225,13.129999999999999,80.19999999999999,4.0,LC08_L2SP_142051_20220526_20220602_02_T1,tile_r4_c4,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.19999999999999,13.129999999999999],[80.225,13.129999999999999],[80.225,13.2],[80.19999999999999,13.2],[80.19999999999999,13.129999999999999]]]}"
44_3,0.4538257389190665,1.2,4.0,2022-09-23,tile_r4_c4_2022-09-23,13.164998635417284,80.21249999999748,42.72053449364624,13.2,80.225,13.129999999999999,80.19999999999999,4.0,LC09_L2SP_142051_20220923_20230328_02_T1,tile_r4_c4,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.19999999999999,13.129999999999999],[80.225,13.129999999999999],[80.225,13.2],[80.19999999999999,13.2],[80.19999999999999,13.129999999999999]]]}"
44_4,0.3154091875223031,1.24,4.0,2022-06-03,tile_r4_c4_2022-06-03,13.164998635417284,80.21249999999748,55.35907645925538,13.2,80.225,13.129999999999999,80.19999999999999,4.0,LC09_L2SP_142051_20220603_20230414_02_T1,tile_r4_c4,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[80.19999999999999,13.129999999999999],[80.225,13.129999999999999],[80.225,13.2],[80.19999999999999,13.2],[80.19999999999999,13.129999999999999]]]}"
